Table 6: Average Employment Incomes by Area and Economic Sector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Source: BC Stats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Sector Aggregations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Total,Forestry,,,Mining,Oil and Gas,"Fishing, Hunting and Trapping",Agriculture and Food,,,Tourism,,,,,,,Public Sector,,,,,,,,Construction,Film and TV,High Tech Manufacturing,Other Manufacturing,Utilities,Truck Transport,Water Transport,Rail Transport,Other Transport,Retail Trade,Wholesale Trade,Business Services,FIRE,Information and Communications Technology,Other Services,,,,,
Key,Region Name,Ref_Year,Statistic,Geo_Type,Parent_RD,Total,Forestry Total,Forestry: Logging,Forestry: Wood Manufacturing,Mining Total,Oil and Gas Total,Fishing Total,Agriculture Total,"Agriculture: Farming, Greenhouses and Aquaculture",Agriculture: Food Processing,Tourism Total,Tourism: Transportation,Tourism: Accommodation,Tourism: Food and beverage,Tourism: Recreation and entertainment,Tourism: Retail,Tourism: Other,Public Sector Total,Public Sector: Federal Government,Public Sector: Provincial Government,Public Sector: Health,Public Sector: Social Services,Public Sector: Education,Public Sector: Local Government,Public Sector: Indigenous Government,Construction Total,Film and TV Total,High Tech Manufacturing Total,Other Manufacturing Total,Utilities Total,Truck Transport Total,Water Transport Total,Rail Transport Total,Other Transport Total,Retail Trade Total,Wholesale Trade Total,Business Services Total,FIRE Total,ICT Total,Other Services Total,Other Services: Accommodation,Other Services: Food Services,Other Services: Recreation and Entertainment,Other Services: Other,
360,One Hundred Mile House,2020,Average Employment Income,EDA,Cariboo,"46,240","76,200","81,800","69,400","78,500",0,0,"27,800","6,400","62,000","30,800","45,900","12,800","29,700","17,000","25,500","47,900","50,400","65,200","60,000","47,100","41,900","51,500","76,000","41,100","48,900",0,0,"41,600","91,900","48,500",0,"45,200","63,100","35,200","49,400","32,300","50,000","48,200","22,000","13,300","20,400","17,000","30,200",
361,Quesnel,2020,Average Employment Income,EDA,Cariboo,"54,300","84,400","69,400","87,500","78,900","6,500",0,"18,500","16,200","54,200","29,800","37,300","27,000","23,700","19,300","32,200","49,100","50,700","82,000","57,000","51,900","37,600","46,000","63,000","56,000","53,500","47,900","54,200","129,200","137,900","61,500",0,"60,000","22,000","36,700","61,000","45,300","54,100","55,300","24,900","26,100","22,400","17,800","30,500",
362,Williams Lake,2020,Average Employment Income,EDA,Cariboo,"54,300","68,500","63,300","71,100","103,500","46,000","10,800","26,100","26,100","26,000","42,100","61,900","20,000","31,100","33,400","23,200","67,000","54,500","69,000","65,500","56,400","45,200","50,600","66,000","42,000","54,600","40,000","49,200","60,500","107,000","55,000",0,"95,000","57,600","36,300","78,200","40,200","62,400","60,600","28,500","20,000","32,200","26,700","27,400",
363,Mount Waddington,2020,Average Employment Income,RD,Mount Waddington,"50,400","79,600","83,200","59,100","86,700","40,000","41,200","66,000","66,000",0,"44,800","51,000","40,000","38,700","15,500","37,400","64,000","53,800","63,600","72,000","58,400","38,700","47,500","75,000","42,000","53,000","47,300","69,700","69,700",0,"47,000","59,200",0,"50,300","33,100","53,100","37,100","36,600","42,600","25,400","35,800","17,300","15,800","32,600",
364,Alert Bay - Port McNeill,2020,Average Employment Income,EDA,Mount Waddington,"54,800","78,100","83,800","28,000","95,000",0,"36,500","80,000","80,000",0,"49,800","55,900","52,000","34,800","22,900","37,400","35,100","56,900","80,000","68,000","60,800","36,000","50,600","76,000","42,000","63,600",0,0,0,0,"49,800","50,400",0,"50,000","30,800","72,000","42,800","34,300","63,900","28,900","52,000","17,500","27,400","26,000",
365,Port Alice,2020,Average Employment Income,EDA,Mount Waddington,"56,400","106,400","100,000","110,700",0,0,0,"72,900","72,900",0,"15,400",0,"16,000","21,700",0,0,0,"45,900",0,0,"60,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"18,000",0,"23,500",0,"46,400","20,900","16,000","16,000",0,"60,000",
366,Port Hardy,2020,Average Employment Income,EDA,Mount Waddington,"46,560","74,900","80,900","28,000","100,000","50,000","42,900","64,000","64,000",0,"36,400","49,800","30,000","29,300","10,000","38,700","22,900","50,000","45,000","76,000","56,100","38,000","45,500","60,000","42,000","42,800",0,"53,100","53,100",0,"39,400","65,600",0,"60,300","35,800","64,000","31,500","40,000","33,300","25,400","24,000","16,400","13,300","37,700",
367,Central Coast RD,2020,Average Employment Income,RD,Central Coast RD,"40,800","64,500","64,500",0,0,0,"17,400","6,000","6,000",0,"32,400","36,800","30,000","22,600","47,200","25,300",0,"50,200","71,400","80,000","61,600","32,000","50,100",0,"32,500","27,200",0,0,0,"100,000",0,"45,000",0,"43,600","24,700","30,000","29,800",0,"29,600","30,200","30,000","20,000","37,000","33,500",
368,Bella Coola,2020,Average Employment Income,EDA,Central Coast,"43,200","41,400","41,400",0,0,0,"14,000","34,100","34,100",0,"31,100","49,900","28,000","22,900","50,000",0,0,"54,600","70,000","90,000","58,700",0,"52,000",0,"32,000","37,100",0,0,0,0,0,0,0,"50,000","22,400",0,"27,300",0,"36,000","31,500","28,000","14,000","50,000","36,000",
369,Central Coast,2020,Average Employment Income,EDA,Central Coast RD,"36,400",0,0,0,0,0,"20,500","62,500","62,500",0,"34,900","39,100","40,000","28,300",0,"23,500","20,200","43,800","100,000",0,"62,000","36,000","40,200",0,"33,000","14,300",0,0,0,0,"30,000","42,900","30,000","10,000","25,200",0,"26,900",0,"28,000","31,400","40,000","30,000",0,"29,800",
370,Skeena-Queen Charlotte,2020,Average Employment Income,RD,Skeena-Queen Charlotte,"61,900","81,600","75,100","112,400","100,000","84,000","46,800","38,700","42,000","23,700","36,300","56,100","28,600","29,900","20,200","38,200","54,100","60,900","85,700","73,000","62,500","46,000","53,400","62,000","50,800","63,100","30,000",0,"46,800","115,000","52,700","118,900","85,900","84,800","39,300","97,200","53,400","58,300","53,000","32,300","27,000","27,600","25,100","43,100",
371,Haida Gwaii,2020,Average Employment Income,EDA,Skeena-Queen Charlotte,"48,520","85,100","71,000","140,000",0,0,"33,500","33,500","33,500",0,"35,800","42,800","34,000","30,500","26,900","75,200","32,200","56,700","70,000","64,000","65,900","40,000","46,400","33,600","40,000","50,300",0,0,0,0,"44,800","46,900",0,"43,700","38,900",0,"39,500","53,800","34,500","24,800","34,000","17,500","23,500","26,300",
372,Haida Nation,2020,Average Employment Income,EDA,Skeena-Queen Charlotte,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
373,Prince Rupert,2020,Average Employment Income,EDA,Skeena-Queen Charlotte,"66,200","115,500","138,600","55,200","130,000","166,200","48,800","42,000","47,500","22,000","39,500","57,800","26,800","32,900","18,000","39,400","66,800","63,800","88,700","76,000","62,900","48,000","56,100","61,000","56,000","66,400","41,800",0,"59,800","126,700","55,800","121,700","72,600","86,400","41,300","84,000","57,900","57,600","59,800","34,400","26,800","31,400","19,300","47,100",
374,Kitimat-Stikine,2020,Average Employment Income,RD,Kitimat-Stikine,"60,500","59,400","62,700","54,300","108,300","54,300","32,600","32,200","24,600","55,000","40,500","54,300","31,800","28,700","36,200","45,500","57,900","58,300","78,800","68,500","59,000","46,800","55,400","70,400","52,800","73,600","24,000","88,000","68,100","107,700","63,600","71,500","92,000","63,400","42,600","72,300","48,400","52,200","70,800","33,200","32,100","27,100","35,500","37,200",
375,Cassiar Corridor,2020,Average Employment Income,EDA,Kitimat-Stikine,"55,800","80,000","80,000",0,"63,800","35,600",0,0,0,0,"33,700","70,300","32,000","22,000",0,0,"80,500","69,500","120,000","144,500","70,400","30,000","26,000",0,"39,000","36,800",0,0,0,0,"82,000","68,000",0,0,"34,000",0,"17,900",0,"86,700","35,000","32,000",0,0,"40,000",
376,Hazelton,2020,Average Employment Income,EDA,Kitimat-Stikine,"44,760","49,600","52,700","46,200","65,000","18,700","40,000",0,0,0,"30,500","25,300","22,400","32,900",600,"18,400","69,200","52,900","64,000","70,000","58,900","52,000","45,900","68,000","50,000","40,000","28,000",0,0,0,"34,800",0,"52,000","21,700","27,100",0,"29,000","45,300","80,000","21,000","13,200","14,000",0,"37,300",
377,Kitimat,2020,Average Employment Income,EDA,Kitimat-Stikine,"75,300","89,200","68,000","158,600","119,300","104,800",0,"40,000","40,000",0,"39,400","61,200","31,000","33,200","46,000","64,500","89,800","58,000","70,000","68,000","50,900","31,000","60,600","82,000","56,000","93,700",0,0,"97,700","131,100","68,900","80,000",0,"65,200","59,600","69,300","48,400","40,600","106,100","37,200","31,000","32,700","46,000","36,700",
378,Nisga'a,2020,Average Employment Income,EDA,Kitimat-Stikine,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
379,Terrace,2020,Average Employment Income,EDA,Kitimat-Stikine,"57,900","63,000","63,400","62,500","110,500","27,600","20,000","38,000","29,200","56,000","43,100","56,300","35,900","29,500","29,200","35,400","59,600","59,900","75,100","67,500","61,300","49,400","56,400","65,500","61,000","71,400","5,200",0,"55,300","109,400","65,900","79,600","100,000","58,100","41,200","73,400","54,100","57,800","63,100","32,800","37,300","27,700","23,700","37,300",
380,Bulkley-Nechako,2020,Average Employment Income,RD,Bulkley-Nechako,"55,200","72,600","69,900","74,200","98,700","17,700","22,200","22,800","21,300","32,100","38,000","50,300","26,100","26,600","28,800","45,800","52,400","55,300","78,000","65,600","56,500","46,300","50,100","66,500","45,200","57,600",0,0,"74,400","112,300","63,200","65,900","115,000","53,900","36,200","73,200","45,000","59,600","56,600","24,900","26,500","23,100","23,300","26,800",
381,Burns Lake,2020,Average Employment Income,EDA,Bulkley-Nechako,"52,100","78,700","67,500","86,700","72,300",0,0,"15,600","15,600",0,"46,100","51,200",0,"20,300","19,000","40,400","48,200","52,500","56,000","54,000","50,700","33,000","54,400","95,000","47,000","64,200",0,0,"150,500","100,800","78,300","70,000","59,300","59,300","32,800","76,000","36,700","81,900","39,200","24,400","4,600","19,000","19,000","28,800",
382,Fort St. James - Stuart,2020,Average Employment Income,EDA,Bulkley-Nechako,"56,300","67,100","56,800","77,000","65,100",0,0,"7,200","7,200",0,"35,700","24,300","45,000","43,000","21,800","35,300","34,800","62,100","85,000","40,000","111,700","64,000","51,300","61,200","37,500","50,200",0,0,"42,100","130,000","44,400",0,0,"50,000","32,900","56,000","63,000","41,100","73,100","35,500","45,000","48,000","21,500","35,900",
383,Houston,2020,Average Employment Income,EDA,Bulkley-Nechako,"53,650","66,400","73,900","62,400","107,000",0,"48,000","26,000","18,000","48,000","49,100","60,600",0,"32,300","44,000",0,"27,700","46,800","93,800","70,000","41,700","50,000","35,500","52,000","28,000","45,900",0,0,0,0,"54,600",0,"95,700",0,"32,500","92,800","50,000","42,300","52,400","28,200",0,"17,500","44,000","31,900",
384,Nechako Valley,2020,Average Employment Income,EDA,Bulkley-Nechako,"57,100","77,900","79,300","77,300","117,100","74,600","11,500","22,500","21,600","40,000","33,800","40,300","17,500","25,400",0,"101,400","86,200","52,100","72,000","64,000","54,400","46,400","48,400","54,000","42,000","72,600",0,0,"85,000","140,000","58,600",0,0,"48,600","39,100","91,200","43,900","48,900","50,700","20,200","17,500","24,800","7,900","21,900",
385,Telkwa - Smithers,2020,Average Employment Income,EDA,Bulkley-Nechako,"55,100","64,100","62,000","66,000","109,000",0,0,"31,500","29,500","37,200","40,000","57,500","30,500","24,800","34,600","35,200","49,500","58,600","80,000","69,600","52,400","46,000","54,700","67,000","90,000","51,100",0,0,"57,100","120,000","75,600","70,000","119,000","55,300","38,400","49,600","46,600","64,000","62,500","25,000","30,700","22,200","27,200","25,400",
386,Fraser-Fort George,2020,Average Employment Income,RD,Fraser-Fort George,"59,200","82,400","69,100","89,700","90,800","71,000",0,"20,500","12,400","44,600","40,400","56,100","30,600","25,500","32,900","36,100","61,500","63,600","75,600","70,600","65,000","47,200","58,600","76,400","59,000","65,100","48,000","82,600","71,000","95,300","60,300","99,200","92,300","60,500","40,900","71,600","50,000","59,300","62,900","31,000","29,800","25,200","32,500","37,700",
387,Mackenzie,2020,Average Employment Income,EDA,Fraser-Fort George,"61,550","71,000","66,500","74,000","97,100",0,0,0,0,0,"38,200","52,600","45,000","25,700","48,500","50,000","30,100","54,700","70,000","56,000","59,900","72,800","52,100","56,000","28,000","69,900",0,0,0,0,"62,900","110,200","110,200","110,200","44,900","44,000","45,800","45,000","40,000","36,800","45,000","23,000","44,800","52,800",
388,McBride-Valemount,2020,Average Employment Income,EDA,Fraser-Fort George,"46,840","45,200","43,800","47,700",0,"64,000",0,"9,100","4,100","78,200","36,400","49,000","30,800","24,200","30,000","32,800","62,400","54,800","52,000","58,000","51,300","44,000","61,300","58,000",0,"57,300",0,"78,200","78,200","120,000","43,600",0,"88,000","118,200","33,200","56,000","39,700","45,500","77,700","33,300","30,800","24,000","30,000","69,000",
389,Prince George,2020,Average Employment Income,EDA,Fraser-Fort George,"58,850","84,800","69,900","91,200","86,500","84,600",0,"36,000","29,900","42,300","41,700","58,500","30,300","25,800","30,800","35,500","62,500","64,400","77,100","71,400","65,800","47,500","59,200","80,000","66,000","65,500","48,000","93,300","69,200","86,200","59,900","103,000","92,900","52,500","40,600","71,100","49,400","60,000","62,700","31,100","29,900","25,100","31,200","38,200",
390,Prince George rural (northwest),2020,Average Employment Income,EDA,Fraser-Fort George,"68,200","99,000","96,700","101,100","118,800","38,800",0,"20,200","5,600","117,800","80,400","63,400",0,"91,200","40,000","42,900","160,500","67,000","82,000","84,000","63,700","64,000","57,500","80,000",0,"64,000",0,0,"76,700","133,100","57,200","61,600","105,200","60,300","51,900","85,200","66,000","70,000","70,100","29,700",0,"26,200","40,000","28,900",
391,Prince George rural (southeast),2020,Average Employment Income,EDA,Fraser-Fort George,"60,000","92,300","66,400","102,100","110,700",0,0,"7,300","7,300",0,"61,800","66,300",0,"37,200",0,"28,700","49,000","56,800","56,000","60,000","58,600","36,000","54,600","80,000",0,"63,600",0,0,"253,000","86,800","86,200",0,"78,000","76,000","44,200","70,200","52,300","33,000","37,000","23,100",0,"22,400","22,000","26,300",
392,Peace River,2020,Average Employment Income,RD,Peace River,"65,700","81,000","67,700","86,500","48,500","93,600",0,"32,800","31,200","51,300","44,500","58,500","37,500","31,300","40,600","35,200","66,400","61,100","77,400","73,800","62,200","40,500","54,700","77,200","53,000","80,200","22,000","77,400","72,200","136,500","62,800",0,"88,000","74,900","43,100","88,200","56,400","59,100","70,400","33,500","38,700","31,000","36,700","34,300",
393,Dawson Creek,2020,Average Employment Income,EDA,Peace River,"59,800","93,800","83,400","97,000","10,500","110,600",0,"30,100","27,000","56,000","44,200","57,500","32,000","28,400","52,700","41,000","69,000","60,400","85,300","74,000","62,700","45,300","53,800","62,400",0,"65,200",0,"70,900","62,700","131,100","64,000",0,0,"55,900","40,500","90,000","49,700","62,300","61,000","33,100","32,000","27,900","52,900","34,700",
394,North Peace,2020,Average Employment Income,EDA,Peace River,"67,600","81,200","65,300","89,100","11,400","97,000",0,"35,800","34,200","53,700","48,000","64,500","39,500","35,000","34,200","36,100","75,400","63,000","78,000","73,200","62,800","36,400","56,600","88,000","50,000","87,100","22,000","45,000","88,500","141,600","60,100",0,"100,000","80,300","45,000","89,800","58,600","59,900","73,700","35,000","41,400","34,200","30,000","36,100",
395,South Peace,2020,Average Employment Income,EDA,Peace River,"70,600","75,700","63,200","79,900","110,800","115,900",0,"27,400","27,400",0,"45,400","66,200","35,100","34,900","48,000","44,700","47,200","54,600","45,000","85,000","55,900","38,000","47,600","72,000","56,000","72,200",0,"90,000","160,000","115,800","67,000",0,"85,000","20,000","40,100","92,800","61,700","31,800","81,100","31,600","36,100","21,200","41,100","34,100",
396,Stikine Region,2020,Average Employment Income,RD,Stikine Region,"48,400",0,0,0,"45,600","15,800",0,0,0,0,"29,800","39,300",0,0,0,"10,000","131,300","55,500","80,000",0,"80,000",0,"32,400",0,"56,000","39,600",0,0,0,0,"118,200","39,400","39,400","39,400","20,000",0,"30,000",0,"32,000","30,100",0,"16,000",0,"45,000",
397,Stikine,2020,Average Employment Income,EDA,Stikine Region,"49,200",0,0,0,"46,800","15,900",0,0,0,0,"81,800","35,100",0,"30,000",0,0,"131,300","55,800","80,000",0,"80,000","40,000","32,400",0,"58,000","44,400",0,0,0,0,"118,200","39,400","39,400","39,400","13,300",0,"30,000",0,"32,000","24,000",0,"16,000",0,"35,200",
398,Northern Rockies RD,2020,Average Employment Income,RD,Northern Rockies RD,"61,400","83,200","105,600","72,000","6,100","113,100",0,"24,000","24,000",0,"47,100","56,900","46,000","27,300","38,900","56,000","46,900","59,400","90,000","68,000","73,800","36,000","49,600","84,000","40,000","66,100",0,0,0,"141,400","66,100","86,000",0,"85,500","33,600","73,800","51,700","38,800","49,200","42,000","48,300","30,000","34,000","49,200",
399,Northern Rockies,2020,Average Employment Income,EDA,Northern Rockies RD,"61,400","83,200","105,600","72,000","6,100","113,100",0,"24,000","24,000",0,"48,000","59,200","45,100","27,400","38,900","56,000","47,100","59,400","90,000","68,000","73,800","36,000","49,600","84,000","40,000","66,100",0,0,0,"141,400","66,100","86,000",0,"85,500","33,600","73,800","51,700","38,800","49,200","42,000","48,300","30,000","34,000","49,200",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,73,,,,,,,,,,,,,,,,,,,,,,,,,,
